기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2013-당기순이익,2012-당기순이익,2011-당기순이익,2010-당기순이익,2009-당기순이익
00100601,1,1,114190,강원,67037638566.0,50445491366.0,10915272389.0,0.0,0.0,0.0,0.0,2015-10-01,46140415750.0,3025.0,3025.0,0.16282304422542687,0.914658862478608,,0.0,inf,3920000000.0,8970000000.0,919999999.0,1720000000.0,2590000000.0
00100717,1,1,023430,아이이,78500000000.0,41570000000.0,2580000000.0,32900000000.0,36260000000.0,-3500000000.0,36930000000.0,2015-10-01,59874383016.0,441.0,441.0,0.03286624203821656,1.4403267504450326,0.9073359073359073,-0.06730758292612517,-17.106966576,-3100000000.0,-21930000000.0,-2370000000.0,1510000000.0,-3790000000.0
00100939,1,1,000860,강남제비스코,490785440147.0,399739719387.0,55079919331.0,244190000000.0,59579999999.0,41690000000.0,96500000000.0,2015-10-01,317850000000.0,48900.0,48900.0,0.11222810382170764,0.795142400378482,4.0985229943621775,0.46465313827277016,7.624130486927321,23050000000.0,21930000000.0,17040000000.0,21830000000.0,24720000000.0
00101044,1,1,003060,에이프로젠제약,84828017989.0,62113229535.0,10856391183.0,48580000000.0,10400000000.0,-4400000000.0,22710000000.0,2015-10-01,354161766535.0,4405.0,4405.0,0.12798119584036247,5.70187332370851,4.671153846153846,0.07304571651848082,-80.49131057613636,-14900000000.0,-25260000000.0,-4670000000.0,-700000000.0,-8100000000.0
00101220,1,1,001390,KG케미칼,928917993550.0,433166113228.0,211702768050.0,555360000000.0,440389999999.0,40660000000.0,495750000000.0,2015-10-01,199732338000.0,17400.0,17400.0,0.22790253770512722,0.4610987145591176,1.261064056861557,0.29844941784039,4.912256222331529,-8630000000.0,-12540000000.0,-6530000000.0,5070000000.0,8490000000.0
00101257,1,1,000800,경남기업,2154500000000.0,-191940000000.0,-200370000000.0,715670000000.0,812820000000.0,-408450000000.0,2346440000000.0,2015-10-01,,,,-0.09300069621721978,,0.8804778425727713,,,-339560000000.0,-23160000000.0,19010000000.0,20410000000.0,22650000000.0
00101433,1,1,002100,경농,284623062641.0,168915899878.0,65703308374.0,139650000000.0,90430000000.0,7100000000.0,115709999999.0,2015-10-01,116701615000.0,5380.0,5380.0,0.2308432344320345,0.6908859088119478,1.5442883998673007,0.205138549290856,16.436847183098592,13750000000.0,6590000000.0,3150000000.0,9300000000.0,16780000000.0
00101488,1,1,009450,경동나비엔,401658956830.0,190021879743.0,115144756388.0,159950000000.0,186320000000.0,9380000000.0,211640000000.0,2015-10-01,509580400000.0,40000.0,40000.0,0.2866729458661976,2.68169329073681,0.8584693001288106,-0.10143639747525611,54.326268656716415,9250000000.0,9210000000.0,9450000000.0,7680000000.0,3700000000.0
00101549,1,1,011040,경동제약,227679293781.0,190430469701.0,90668957392.0,102740000000.0,32000000000.0,24320000000.0,37250000000.0,2015-10-01,319927500000.0,24100.0,24100.0,0.39823101998556176,1.6800226376709924,3.210625,0.20470262793914246,13.15491365131579,18740000000.0,7959999999.0,20240000000.0,19980000000.0,13480000000.0
00101628,1,1,000050,경방,1301841378870.0,647668813634.0,90678216961.0,101230000000.0,409410000000.0,11490000000.0,654170000000.0,2015-10-01,570237616000.0,208000.0,208000.0,0.06965381376931559,0.8804463083538917,0.24725824967636353,-0.9696659506236431,49.62903533507398,15100000000.0,-7070000000.0,-1820000000.0,22220000000.0,6480000000.0
